LeaderID,CareerDateString,CareerString
장성우,1992.05,정무원 사회안전부 정치국장
장성우,1992.04,군 대장
장성우,1991.12,정무원 사회안전부 정치부장
장성우,1990.05,"군 상장, 최고인민회의 자격심사위원회 위원"
장성우,1990.04,최고인민회의 제9기 대의원
장성우,1989.01,사회안전부 제1부부장
장성우,1988,인민무력부 정찰국장
장성우,1986.11,최고인민회의 제8기 대의원
장성우,1982.02,최고인민회의 제7기 대의원
장성우,1980.10,당 중앙위원회 위원
장성우,1977,군 소장
장성우,1973,당 조직지도부 과장
장성우,연도미상,"만경대혁명학원, 김일성군사종합대학"
장성택,2013.12,"사망(공개처형, 12.12)"
장성택,2012.11,국가체육지도위원회 위원장
장성택,2012.04,당 정치국 위원
장성택,2012.02,김정일훈장 수훈
장성택,2011.12,故 김정일 국가장의위원회 위원
장성택,2010.09,"당 정치국 후보위원, 당 중앙위원회 위원, 당 중앙군사위원회 위원"
장성택,2010.06,"국방위원회 부위원장, 당 행정부장"
장성택,2009.04,국방위원회 위원
장성택,2009.03,최고인민회의 제12기 대의원
장성택,2007.12,당 행정부장
장성택,2006.01,당 중앙위원회 제1부부장(복귀)
장성택,2003.08,최고인민회의 제11기 대의원
장성택,1998.07,최고인민회의 제10기 대의원
장성택,1995.11,당 조직지도부 제1부부장
장성택,1994.07,故 김일성 국가장의위원회 위원
장성택,1992.12,당 중앙위원회 위원
장성택,1992.04,김일성훈장 수훈
장성택,1990.04,최고인민회의 제9기 대의원
장성택,1989.07,당 청년 및 3대혁명소조부장
장성택,1989.06,당 중앙위원회 후보위원(보선)
장성택,1989.04,‘노력영웅’ 칭호
장성택,1988.12,당 청소년사업부장
장성택,1986.11,최고인민회의 제8기 대의원
장성택,1985.07,당 청소년사업부 제1부부장
장성택,1982.10,당 청소년사업부 부부장
장성택,1972,김일성 장녀 김경희와 결혼
장성택,1969,모스크바 유학
장성택,연도미상,군 대장
장성택,연도미상,김일성종합대학
장영록,2021.01,당 중앙위원회 위원(*당 제 8기 제1차 전원회의에서 선거)
장영록,2020.02,개성시 당 위원회 위원장
장웅,2016.03,국제무도경기위원회(IMGC) 위원장 이임 * 후임: 리용선
장웅,2016.03,국제무도경기위원회(IMGC) 명예위원장
장웅,2015.08,국제태권도연맹(ITF) 명예총재
장웅,2015.08,국제태권도연맹(ITF) 총재 이임 * 후임: 리용선
장웅,2014.03,최고인민회의 제13기 대의원
장웅,2010.06,체육성 제1부상(舊 체육지도위원장)
장웅,2009.11,국제태권도연맹 총재(재선)
장웅,2009.03,최고인민회의 제12기 대의원
장웅,2008.07,사회정치학 박사학위 취득
장웅,2006.08,"국제올림픽위원회 대표, 국제무도경기위원회 명예위원장(국제무도경기위원회 제4차 총회)"
장웅,2004.09,국제무도경기위원회 위원장
장웅,2003.08,최고인민회의 제11기 대의원
장웅,2002.09,국제태권도연맹(ITF) 총재
장웅,2002.06,체육지도위원회 제1부위원장
장웅,2001.05,국제무도경기위원회 부위원장
장웅,1998.04,"체육성 부상, 조선올림픽위원회 부위원장"
장웅,1997.01,국가체육위원회 대외사업국장
장웅,1996.07,국제올림픽위원회(IOC) 위원
장웅,1986.01,남북체육회담 대표(스위스)
장웅,1985.06,조선올림픽위원회 서기장
장웅,1981.07,체육지도위원회 사무차장 겸 조선올림픽위원회 사무차장
장웅,연도미상,평양외국어대학 졸업
장윤곤,2016.05,캄보디아 주재 대사 * 전임: 홍기철
장윤곤,2008.10,국제문제연구소 소장 * 전임: 김상록
장윤곤,1996.07,국제문제연구소 부소장
장윤곤,1989.11,국제문제연구소 연구사
장윤곤,연도미상,국제문제연구소 제4연구소 소장
장윤곤,연도미상,김일성종합대학 교원
장윤곤,연도미상,김일성종합대학 졸업
장윤곤,연도미상,국제문제연구소 실장
장재언,2014.03,최고인민회의 제13기 대의원
장재언,2009.03,최고인민회의 제12기 대의원
장재언,2006.03,6.15공동선언실천 북측 위원회 부위원장
장재언,2005.04,6.15공동선언실천 북측 준비위 종교분과위원장
장재언,2004.12,6.15공동선언실천 북측 준비위 부위원장
장재언,2003.09,조국통일상 수상
장재언,2003.08,최고인민회의 제11기 대의원
장재언,2002.04,김일성훈장 수훈
장재언,1999.06,조선카톨릭교협회 중앙위원회 위원장(천주교인협회 → 조선카톨릭교협회)
장재언,1998.12,조선적십자회 중앙위원회 위원장
장재언,1998.09,최고인민회의 제10기 대의원
장재언,1998.06,조국통일범민족연합 북측 본부 부의장
장재언,1994.12,남조선의 국가보안법 철폐를 위한 대책위원회 위원
장재언,1994.09,조선종교인협의회 회장
장재언,1992.04,최고인민회의 외교위원회 위원
장재언,1991.07,조선-일본 우호친선협회 부회장
장재언,1990.08,조국통일범민족연합 북측 본부 중앙위원
장재언,1990.04,최고인민회의 제9기 대의원
장재언,1989.03,조선종교인협회 부회장
장재언,1989.01,조선천주교인협회 중앙위원회 위원장
장재언,연도미상,김책공업대학 졸업
장정남,2021.09 ~ 2022.01,"당 중앙위원회 정치국 후보위원(당 중앙위원회 8기 4차 전원회의 공보, 2022.1.1)"
장정남,2021.09,최고인민회의 제14기 5차회의 2일 회의에서 국무위원회 위원으로 보선
장정남,2021.09,국무위원회 위원
장정남,2021.09,최고인민회의 제14기 5차회의 2일 회의에서 최고인민회의 법제위원회 위원장으로 보선
장정남,2021.09,최고인민회의 법제위원장
장정남,2021.01,당 중앙위원회 위원
장정남,2019.03,최고인민회의 제14기 대의원
장정남,2016.05,당 중앙위원회 위원
장정남,2015.11,故 리을설 국가장의위원회 위원
장정남,2014.09,국방위원회 위원 소환
장정남,2014.07,군 상장
장정남,2014.04,국방위원회 위원
장정남,2014.04,당 중앙군사위원회 위원
장정남,2014.03,"최고인민회의 제13기 대의원, 군 대장"
장정남,2014.02,군 상장
장정남,2013.08,군 대장
장정남,2013.05,"인민무력부 부장, 군 상장"
장정남,2012.04,제1군단장
장정남,2011.04,군 중장
장정남,2005.04,군 소장
장정애,연도미상,모란봉악단 부단장
장정주,2016.05,조선노동당 제7차대회에서 당중앙검사위원회 위원으로 선거
장준상,2019.04,보건상 해임 * 후임: 오춘복
장준상,2017.10,당 중앙위원회 후보위원
장준상,2017,보건상 * 전임: 강하국
장준상,연도미상,보건성 치료예방국 국장
장준상,연도미상,보건성 부상
장창하,2021.01,당 중앙위원회 위원(*당 제 8기 제1차 전원회의에서 선거)
장창하,2019, 최고인민회의 제14기 대의원
장창하,2017.07,군 상장
장창하,2016.05,당 중앙위원회 위원
장창하,2014.07,故 전병호 국가장의위원회 위원
장창하,연도미상,국방과학원장
장창하,연도미상,군 중장
장철,2019.12,국가과학원 원장 해임 * 후임: 김승진
장철,2019.04,국가과학원 원장(유임)
장철,2019.03,최고인민회의 제14기 대의원
장철,2016.05,당 중앙위원회 위원(유임)
장철,2014.03,최고인민회의 제13기 대의원
장철,2011.12,故 김정일 국가장의위원회 위원
장철,2010.09,당 중앙위원회 위원
장철,2009.09,국가과학원 원장 * 전임: 변영립
장철,2009.03,최고인민회의 제12기 대의원
장철,2005,국가과학원 소장
장철,2003.08,최고인민회의 제11기 대의원
장철,2003,전희석이 사업하는 기업소 지배인
장철,1999.02,국가과학원 최첨단전자공학기지 지배인
장춘성,2021.01,당 중앙위원회 위워(*당 제 8기 제1차 전원회의에서 선거)
장춘성,2021.01,철도상(*최고인민회의 제13기 제4차 회의에서 임명
장춘성,연도미상,(前)철도성 부상
장춘실,2021.01,당 중앙위원회 후보위원(*당 제8기 제1차 전원회의에서 선거)
장춘실,2020.01,故 황순희 국가장의위원회 위원
장춘실,2019.06,도·시·군인민회의 대의원 선거 중앙선거지도위원회 위원
장춘실,2019.04,최고인민회의 상임위원회 위원
장춘실,2019.03,최고인민회의 제14기 대의원
장춘실,2019.03,최고인민회의 제13기 대의원(제621호 하면선거구)
장춘실,2019.01,최고인민회의 제14기 대의원 중앙선거위원회 위원
장춘실,2017.10,당 중앙위원회 후보위원
장춘실,2017.04,최고인민회의 상임위원회 위원
장춘실,2017.02,조선사회주의여성동맹 중앙위원회 위원장
장혁,연도미상 ~ 2015.06,철도성 제1부상
장혁,2019.04,철도상(유임)
장혁,2019.03,최고인민회의 제14기 대의원
장혁,2016.05,당 중앙위원회 위원
장혁,2015.07,철도상 * 전임: 전길수
장혜명,2007.12,6.15민족문학인협회 공동편집위원회 북측 편집위원장
장혜명,2007.12,남북 6.15민족문학인협회 회의 북측 단장
장혜명,2007.10,남북정상회담 특별수행원 문화예술학술분야 간담회 북측 대표
장혜명,2005.08,조선작가동맹 중앙위원회 부위원장
장혜명,2005.08,8.15민족대축전 준비위원회 문화예술분과위원회 부위원장
장혜명,2005.06,6.15공동행사 北대표단 자문위원
장혜명,2004.12,6.15공동행사 북측 준비위원회 위원
장혜명,2004.08,민족문화작가회의 실무접촉 북측 대표
장혜명,2003.10,제주평화축전 북측 대표 단원
장혜명,2001,조선문학창작사 시인 겸 통일문학 편집국장
장혜명,1986,김일성종합대학 조선문학부 졸업
전경남,2015.12,故 김양건 국가장의위원회 위원
전경남,2015.11,故 리을설 국가장의위원회 위원
전경남,2014.04,최고인민회의 상임위원회 위원
전경남,2014.03,최고인민회의 제13기 대의원
전경남,2012.04,최고인민회의 법제위원(보선)
전경남,2012.02,인민경제대학 총장
전경남,2009.03,최고인민회의 제12기 대의원
전경남,2005.06,조선-스웨덴 친선협회 위원장
전경남,2005.04,조선-짐바브웨 친선협회 위원장
전경남,2003.09,최고인민회의 법제위원회 위원
전경남,2003.08,최고인민회의 제11기 대의원
전광호,2020.08,당 정치국 후보위원
전광호,2020.08,당 부장
전광호,2020.01,故 황순희 국가장의위원회 위원
전광호,2019.04,내각 부총리
전광호,2019.03,최고인민회의 제14기 대의원
전광호,2019.03,최고인민회의 제13기 대의원
전광호,2018.08,故 김영춘 국가장의위원회 위원
전광호,2017.10,당 중앙위원회 위원
전광호,2017.01,내각 부총리
전광호,2014.03,최고인민회의 제13기 대의원
전광호,연도미상,함경남도 인민위원회 위원장 * 후임: 김봉영
전광호,연도미상,국가체육지도위원회 위원
전광호,연도미상,흥남가스화건설장 함경남도지구계획위원회 위원장
전길수,2015.07,철도상 해임 * 후임: 장혁
전길수,2014.04,철도상(유임)
전길수,2014.03,최고인민회의 제13기 대의원
전길수,2012.11,국가체육지도위원회 위원
전길수,2011.12,故 김정일 국가장의위원회 위원
전길수,2010.09,당 중앙위원회 위원
전길수,2009.04,철도상(유임)
전길수,2009.03,최고인민회의 제12기 대의원
전길수,2008.10,철도상 * 전임: 김용삼
전길수,2005,철도성 참모장
전길수,2004,철도성 수송지휘국 국장
전길수,2003,철도성 2부국장
전길수,2002.01,철도성 수송지휘국 1부국장
전병호,2014.07,사망(심근경색)
전병호,2012.02,김정일훈장 수훈
전병호,2011.12,故 김정일 국가장의위원회 위원
전병호,2011.04,국방위원회 위원 해임
전병호,2010.09,"당 비서국 비서 해임, 당 정치국 위원, 당 중앙위원회 위원, 내각 정치국장 겸 당 책임비서"
전병호,2009.04,국방위원회 위원(유임)
전병호,2009.03,최고인민회의 제12기 대의원
전병호,2003.09,"최고인민회의 제11기 대의원자격심사위원회 위원장, 국방위원회 위원(유임)"
전병호,2003.08,최고인민회의 제11기 대의원
전병호,1998.09,국방위원회 위원
전병호,1998.09,최고인민회의 제10기 대의원
전병호,1994.07,故 김일성 국가장의위원회 위원
전병호,1994.03,당 경제정책검열부장
전병호,1990.05,"국방위원회 위원, 당 군수공업정책검열부장"
전병호,1990.04,최고인민회의 제9기 대의원
전병호,1988.11,당 정치국 위원(보선)
전병호,1986.12,당 비서국 비서
전병호,1986.11,최고인민회의 제8기 대의원
전병호,1982.08,당 정치국 후보위원
전병호,1982.04,김일성훈장 수훈
전병호,1982.03,제2경제위원회 위원장
전병호,1982.02,최고인민회의 제7기 대의원
전병호,1980.10,당 중앙위원회 위원
전병호,1973.02,당 부장
전병호,1971.10,당 경공업 및 상업부장
전병호,1970.11,당 중앙위원회 후보위원
전병호,1968,당 중앙위원회 조직지도부 부부장
전병호,1964,당 고급당학교 강좌장
전병호,연도미상,"만경대혁명학원, 김일성종합대, 모스크바대 졸업"
전승훈,2017.10,함경북도 당 위원장 해임 * 후임: 리히용
전승훈,2016.05,당 중앙위원회 위원
전승훈,2015.12,故 김양건 국가장의위원회 위원
전승훈,2014.07,故 전병호 국가장의위원회 위원
전승훈,2014.04,함경북도 당 책임비서 * 전임: 오수용
전승훈,2014.04,내각부총리 해임
전승훈,2014.03,최고인민회의 제13기 대의원
전승훈,2012.10,금속공업상 해임 * 후임: 한효연
전승훈,2012.08,내각부총리
전승훈,2011.11,금속공업상 * 전임: 김태봉
전승훈,2009.04,내각 부총리 해임
전승훈,2009.03,최고인민회의 제12기 대의원
전승훈,2007.12,남북경제협력공동위원회 북측 위원장
전승훈,2003.09,내각 부총리
전승훈,2003.08,최고인민회의 제11기 대의원
전승훈,1998.09,금속기계공업상 * 후임: 김승현
전승훈,1998.09,최고인민회의 제10기 대의원
전승훈,1998.04,금속공업부 부부장
전승훈,1995.11,흑색금속수출입회사 사장
전승훈,1993.03,금속공업부 국장
전승훈,연도미상,김책공업대학 졸업
전영진,2013.10,주 베네수엘라 북한 대사관 대사 * 전임 : 권승철 * 후임: 리승길
전영진,2013.03,자메이카 주재 대사
전영진,2012.10,가이아나 주재 대사
전영진,2012.06,트리니다드 토바고 주재 대사
전영진,2012.01 ~ 2014.05,주 쿠바(꾸바) 대사관 대사 * 후임: 박창율(’14.5)
전영진,2011.04,김일성훈장 수훈
전영진,2010.07,북-몽골 친선협회 위원장 *전임 : 문일봉
전영진,2010.03,북-라오스 친선협회 부위원장 *전임 : 최정환
전영진,2010.01,북-베트남 친선협회 위원장 *전임 : 문재철
전영진,2009.09,북-말레이시아 친선협회 부위원장
전영진,2009.04,북-베트남 친선협회 부위원장
전영진,2008.09,북-미얀마 친선협회 위원장
전영진,2005.06,북-필리핀 친선협회 위원장
전영진,2005.04,북-인도네시아 친선협회 위원장
전영진,2004.06,북-필리핀 친선협회 부위원장
전영진,2002.04,북-네팔 친선협회 위원장
전영진,2001.06,대외문화연락위원회 부위원장
전영진,1986.05,주 아이슬란드(이슬란드) 대사관 대사
전영진,1985.12,주 스웨덴(스웨리예) 대사관 대사
전영진,1984.04,외교부 부부장
전영진,1978.12,주 포르투갈(뽀르뚜갈) 대사관 대사
전영진,1973.12,외교부 국장
전영진,1973.10,외교부 부국장
전영진,1972.03,주 인도네시아 대사관 3등서기관
전용남,2017.11,김일성-김정일주의청년동맹 중앙위원회 1비서 해임 * 후임: 박철민
전용남,2016.11,故 류미영 장의위원회 위원
전용남,2016.08,김일성-김정일주의청년동맹 중앙위원회 1비서
전용남,2016.07,조선반도의 평화와 자주통일을 위한 북·남·해외제정당·단체·개별인사들의 연석회의 북측 준비위원회 부위원장
전용남,2016.05,당 중앙위원회 위원
전용남,2014.04,최고인민회의 상임위원회 위원
전용남,2014.03,최고인민회의 제13기 대의원
전용남,2012.11,국가체육지도위원회 위원
전용남,2012.09,"최고인민회의 제12기 대의원, 상임위원회 위원(보선)"
전용남,2012.07,김일성사회주의청년동맹 중앙위원회 위원장
전용남,2012.03,김일성사회주의청년동맹 중앙위원회 1비서
전일춘,2016.05,당 중앙위원회 후보위원
전일춘,2016.05,故 강석주 국가장의위원회 위원
전일춘,2015.12,故 김양건 국가장의위원회 위원
전일춘,2014.03,최고인민회의 제13기 대의원
전일춘,2010.11,故 조명록 국가장의위원회 위원
전일춘,2010.03,국가개발은행 이사장
전일춘,2010.02,"당 중앙위원회 제1부부장, 당 39호실 실장"
전일춘,2009.03,최고인민회의 제12기 대의원
전일춘,2006.07,당 중앙위원회 부부장
전일춘,1998.02,당 39호실 부실장
전일춘,1993.01,대외경제위원회 부위원장
전일춘,1988.07,조선-르완다 친선협회 부위원장
전일춘,1981.01,대외경제사업부 부부장
전일춘,연도미상,평양남산고급중학교 졸업
전일호,2021.01,당 중앙위원회 위원(*당 제 8기 제1차 전원회의에서 선거)
전일호,2019.08,군 상장
전일호,2019.08,인민군 상장
전일호,2016.05,당 중앙위원회 위원
전일호,연도미상,김책공대 자동화연구소장
전일호,연도미상,군 중장
전종수,2018.09,남북공동연락사무소 소장
전종수,2018.06,남북고위급회담 북측 보장성원
전종수,2018.04,남북정상회담 북측 보장성원
전종수,2018.03,남북정상회담을 위한 남북고위급회담 북측 대표
전종수,2018.01,남북고위급회담 실무회담 북측 대표
전종수,2018.01,남북고위급회담 북측 대표
전종수,2015.12,제1차 남북당국회담 북측 수석대표
전종수,2014.02,남북고위급접촉 북측 대표단
전종수,2007.11,남북총리회담 북측 보장성원
전종수,2007.10 ~ 2007.11,남북총리회담 제1~3차 예비접촉 북측 수석대표
전종수,2007.09,조국평화통일위원회 서기국 부국장
전종수,2007.08,2007 남북정상회담 실무접촉 북측 대표
전종수,2006.04 ~ 2007.06,제18~21차 남북장관급회담 북측 대표
전종수,2005.09 ~ 2007.04,제1~4차 안중근 의사 유해공동발굴 및 봉환을 위한 실무접촉 북측 수석대표
전종수,2005.05,남북차관급회담 북측 대표
전종수,2003.10 ~ 2007.06,제12~21차 남북장관급회담 북측 대표
전종수,2003.10,조국평화통일위원회 서기국 부장
전종수,2002.09,조국평화통일위원회 서기국 참사 및 내각 사무국 과장
전종수,2002.08 ~ 2003.07,남북장관급회담 금강산 실무접촉 수행원
전종수,2002.08,제7~11차 남북장관급회담 북측 수행원
전종수,2000.12,제4차 남북장관급회담 북측 수행원
전종수,2000.07 ~ 2000.09,제1~3차 남북장관급회담 북측 보장성원
전종수,2000.06,남북정상회담 선발대 북측 보장성원
전종수,연도미상,조국평화통일위원회 부위원장
전창복,2018.08,故 김영춘 국가장의위원회 위원
전창복,2015.11,故 리을설 국가장의위원회 위원
전창복,2013.05 ~ 2013.11,"인민무력부 제1부부장 겸 후방총국장 * 전임: 현철해, 후임: 서홍찬"
전창복,2012.04,인민무력부 부부장
전창복,2012.04,인민무력부 후방총국 총국장 해임 * 후임: 현철해
전창복,2011.12,故 김정일 국가장의위원회 위원
전창복,2011.08,인민무력부 후방총국 총국장
전창복,2010.11,故 조명록 국가장의위원회 위원
전창복,2010.09,당 중앙위원회 위원
전창복,2010.04,군 상장
전창복,2006.02,군 중장
전창복,2003.08,최고인민회의 제11기 대의원
전창복,1998.08,군 소장
전태수,2021.01,당 중앙검사위원회 위원(*당 제 8기 제1차 전원회의에서 선거)
전태수,2021.01,당 중앙위원회 위원(*당 제 8기 제1차 전원회의에서 선거)
전하철,2017.07,후보원사 칭호 수여
전하철,2013.04,사회과학원 김일성-김정일주의연구소 소장
전하철,2012.07,국가학위학직수여위원회 위원장 해임 * 후임: 김용진
전하철,2012.02,김정일훈장 수훈
전하철,2011.12,故 김정일 국가장의위원회 위원
전하철,2010.11,故 조명록 국가장의위원회 위원
전하철,2010.09,당 중앙위원회 위원
전하철,2010.06,"내각 부총리, 국가학위학직수여위원장 * 전임: 곽범기"
전하철,2010.06,최고인민회의 제12기 대의원(보선)
전하철,2006,당 계획재정부 부부장
전하철,1995.02,故 오진우 국가장의위원회 위원
전하철,1994.07,故 김일성 국가장의위원회 위원
전하철,1992.04,김일성훈장 수훈
전하철,1990.06,김일성 책임서기
전하철,1990.04,최고인민회의 제9기 대의원
전하철,1989.02,정무원 자원개발부장
전하철,1987.10,당 중앙위원회 부부장
전하철,1986.11,최고인민회의 제8기 대의원
전하철,1985.04,김일성훈장 수훈
전하철,1983.12,당 중앙위원회 위원(보선)
전하철,1983.06,양강도 행정경제지도위원회 위원장
전하철,1982.02,최고인민회의 제7기 대의원
전하철,1970.11,당 중앙위원회 후보위원
전하철,1970.03,내각 지질총국 총국장
전하철,1965,내각 사무국 제1사무장
전하철,1962,내각 사무국 부국장
전하철,연도미상,김일성종합대학 졸업
전학철,2020.04,당 중앙위원회 위원
전학철,2019.12,당 중앙위원회 후보위원
전학철,2019.12,석탄공업상
전학철,2019.03,최고인민회의 제14기 대의원
전학철,2019,석탄공업상
전현철,2021.01,내각 부총리(*최고인민회의 제14기 제4차 회의에서 임명)
전현철,2021.01,정치국 후보위원(*당 제 8기 제1차 전원회의에서 선거)
전현철,2021.01,당 중앙위원회 위원(*당 제 8기 제1차 전원회의에서 선거)
전희정,2012.02,김정일훈장 수훈
전희정,2011.12,김정일 국가장의위원회 위원
전희정,2010.09,조선노동당 중앙위원회 위원
전희정,2007,국방위원회 외사국장
전희정,2004.10,주 이집트(에짚트) 대사관 대사 (경질) *후임 : 장명선
전희정,2004.03,주 예멘 대사관 대사(겸임)
전희정,2004.02,주 키프로스(끼쁘로스) 대사관 대사(겸임)
전희정,2003.12,주 오만 대사관 대사(겸임)
전희정,2001.10,주 이집트(에짚트) 대사관 대사
전희정,2000.06,김정일 의전서기
전희정,1994.07,금수산의사당 외사국장
전희정,1990.04,최고인민회의 제 9기 대의원
전희정,1986.11,최고인민회의 제 8기 대의원
전희정,1982.09,외사국 국장
전희정,1982.02,최고인민회의 제 7기 대의원
전희정,1980.10,조선노동당 중앙위원회 위원
전희정,1973.11,주 앙골라 자이레 대사관 대사대리
전희정,1968.05,주 캄보디아(캄보쟈) 대사관 임시대사대리
정경택,2021.01,당 중앙위원회 위원(*당 제 8기 제1차 전원회의에서 선거)
정경택,2021.01,당 정치국 위원(*당 제 8기 제1차 전원회의에서 선거)
정경택,2021.01,당 중앙군사위원회 위원(*당 제 8기 제1차 전원회의에서 선거)
정경택,2020.05,군 대장
정경택,2020.01,故 황순희 국가장의위원회 위원
정경택,2019.04,"당 정치국 위원, 국가보위상, 국무위원회 위원"
정경택,2019.04, 당 중앙위원회 정치국 위원 (*당 중앙위원회 제7기 제4차 전원회의에서 보선)  
정경택,2019.04,국가보위상(*최고인민회의 제14기 제1차회의 1일회의에서 선거)
정경택,2019.04,국무위원회 위원(*최고인민회의 제14기 제1차회의 1일회의에서 선거)
정경택,2019.03,최고인민회의 제14기 대의원
정경택,2018.12,故 김철만 국가장의위원회 위원
정경택,2018.08,故 김영춘 국가장의위원회 위원
정경택,2018.04,국무위원회 위원
정경택,2017.10,"당 정치국 후보위원, 당 중앙군사위원회 위원"
정경택,2017,국가보위상
정경택,2015.11,故 리을설 국가장의위원회 위원
정경택,연도미상,군 상장
정덕기,2006.03,6.15 공동선언 실천 북측 위원회 부위원장
정덕기,2005.08,조국통일범민족연합 북측 본부 부의장
정덕기,2005.07,민족화해협의회 부회장
정덕기,2005.04,조국평화통일위원회 서기국 책임참사
정덕기,1999.11,조국통일범민족연합 조국통일3대헌장기념탑 건립 공동추진위원회 북측 위원회 선임
정덕기,1996.02,조국통일범민족연합 북측 본부 부국장
정덕기,1991.01,조국통일범민족연합 북측 본부 중앙위원회 위원
정덕기,1989.09,남북적십자회담 실무대표단 대표
정명도,2018.08,故 김영춘 국가장의위원회 위원
정명도,2015.11,故 리을설 국가장의위원회 위원
정명도,2012.02,김정일훈장 수훈
정명도,2011.12,故 김정일 국가장의위원회 위원
정명도,2010.11,故 조명록 국가장의위원회 위원
정명도,2010.09,"당 중앙군사위원회 위원, 당 중앙위원회 위원"
정명도,2010.04,군 대장
정명도,2009.03,최고인민회의 제12기 대의원
정명도,2007.12,"해군사령부 사령관, 군 상장 * 후임: 김명식"
정명도,2003.08,최고인민회의 제11기 대의원
정명도,1998.07,최고인민회의 제10기 대의원
정명도,1997.04,군 중장
정명학,2016.05,故 강석주 국가장의위원회 위원
정명학,2016.05,"당 중앙위원회 후보위원, 당 중앙위원회 검열위원회 1부위원장"
정명학,2015.12,故 김양건 국가장의위원회 위원
정명학,2014.03,故 전병호 국가장의위원회 위원
정명학,2014.03,최고인민회의 제13기 대의원
정명학,2012.02,김정일훈장 수훈
정명학,2011.12,故 김정일 국가장의위원회 위원
정명학,2010.09,당 중앙위원회 후보위원
정명학,2009.03,최고인민회의 제12기 대의원
정명학,2009,당 중앙검열위원회 제1부위원장
정명학,1998.09,최고인민회의 제10기 대의원
정명학,1990.04,최고인민회의 제9기 대의원
정명학,1950,1950. 6.25전쟁시 김일성 친위중대 복무
정명학,연도미상,만경대혁명학원 졸업
정상학,2021.01,당 중앙검사위원회 위원 (*당 제8기 제1차 전원회의에서 선거)
정상학,2021.01,당 정치국 비서(*당 제8기 제1차 전원회의에서 선거)
정상학,2021.01,당 비서국 비서(*당 제8기 제1차 전원회의에서 선거)
정상학,2021.01,당 중앙위원회 위원(*당 제8기 제1차 전원회의에서 선거)
정승일,연도미상,평양철도대학 철도기계학부 학부장
정연과,2010.06,식료일용공업성 상(해임) *후임 : 조영철
정연과,2009.09,식료일용공업성 상
정연과,연도미상,조선노동당 경제정책검열부 부부장
정연과,연도미상,최고인민회의 제 12기 대의원(보선)
정영국,2019.04,최고인민회의 제14기 제1차회의에서 최고인민회의 상임위원회 서기장으로 선거
정영국,2019.03,최고인민회의 제14기 대의원(제228호 남중선거구)
정영국,연도미상,최고인민회의 상임위원회 서기장
정영수,2014.04,노동상(유임)
정영수,2014.03,최고인민회의 제13기 대의원
정영수,2012.10,조선연로자보호연맹 중앙위원회 위원장
정영수,2009.04,노동상(유임)
정영수,2009.03,최고인민회의 제12기 대의원
정영수,2005.02,노동상 * 전임: 리원일
정영수,2005.02,조선-이란 친선협회 위원장
정영수,2001.01,국가계획위원회 국장
정영수,1998.04,국가계획위원회 부위원장
정영원,연도미상,외교위원회 위원
정인철,2021.01,당 중앙위원회 위원(*당 제8기 제1차 전원회의에서 선거)
정인철,2021.01,당 중앙검사위원회 위원(*당 제8기 제1차 전원회의에서 선거)
정태양,2014.09,우간다 주재 대사에서 소환 * 후임: 명경철
정태양,2012.04,케냐 주재 대사(겸임)
정태양,2011.05,르완다 주재 대사(겸임) * 전임: 박현재
정태양,2010.12,주 부룬디 대사관 대사(겸임) *전임 : 박현재
정태양,2010.07,주 우간다 대사관 대사 *전임 : 박현재
정태양,2005.09,제4차 6자회담 2단계회의 차석대표(베이징)
정태양,2003.08,제1차 6자회담 대표(베이징)
정호균,2010.11,조명록 국가장의위원회 위원
정호균,2010.09,조선노동당 중앙위원회 위원
정호균,2010.04,인민군 대장
정호균,2003.09,최고인민회의 제 11기 대의원
정호균,1999.01,인민군 포병사령부 사령관
정호균,1998.09,최고인민회의 제 10기 대의원
정호균,1994.10,인민군 제9군단장
정호균,1992.04,인민군 상장
정호균,1990.04,최고인민회의 제 9기 대의원
정호균,1986.11,최고인민회의 제 8기 대의원
정호균,1986.06,인민군 중장
정호균,1986.06,인민군 9지구 사령관
정호균,1984.12,조선노동당 중앙위원회 후보위원
조경철,2020.01,故 황순희 국가장의위원회 위원
조경철,2019.03,최고인민회의 제14기 대의원
조경철,2018.12,故 김철만 국가장의위원회 위원
조경철,2018.08,故 김영춘 국가장의위원회 위원
조경철,2016.05,당 중앙위원회 위원(유임)
조경철,2015.12,故 김양건 국가장의위원회 위원
조경철,2015.11,故 리을설 국가장의위원회 위원
조경철,2014.07,故 전병호 국가장의위원회 위원
조경철,2014.05,군 대장
조경철,2014.03,최고인민회의 제13기 대의원
조경철,2011.12, 故 김정일 국가장의위원회 위원
조경철,2010.09,당 중앙위원회 위원
조경철,2010.09,보위사령관
조경철,2009.04,최고인민회의 제12기 대의원
조경철,2007.04,군 중장
조경철,2007.04,군 상장
조경철,2003.08,최고인민회의 제11기 대의원
조남진,2018.08,故 김영춘 국가장의위원회 위원
조남진,2017.04,군 상장
조남진,2016.05,당 중앙위원회 위원
조남진,2015.11,故 리을설 국가장의위원회 위원
조남진,2015.11,故 김양건 국가장의위원회 위원
조남진,2015.06,군 총정치국 조직부국장(추정)
조남진,2015,군 중장
조남진,연도미상,군 소장
조명록,2010.11,"사망(82세, 심장병)"
조명록,2010.09,"당 정치국 상무위원, 당 중앙위원회 위원"
조명록,2009.04,故 홍성남 국가장의위원회 위원
